parent_id,Mentor_1,Mentor_10,Mentor_11,Mentor_12,Mentor_13,Mentor_14,Mentor_15,Mentor_16,Mentor_17,Mentor_18,Mentor_19,Mentor_2,Mentor_20,Mentor_21,Mentor_22,Mentor_23,Mentor_24,Mentor_25,Mentor_26,Mentor_27,Mentor_28,Mentor_29,Mentor_3,Mentor_30,Mentor_31,Mentor_32,Mentor_33,Mentor_34,Mentor_35,Mentor_36,Mentor_37,Mentor_38,Mentor_39,Mentor_4,Mentor_40,Mentor_5,Mentor_6,Mentor_7,Mentor_8,Mentor_9
Parent_191,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,4.0,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.4,3.8200000000000003,3.6,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,4.5,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.8200000000000003,3.6,3.8200000000000003,3.8200000000000003
Parent_192,4.077777777777778,4.5,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.4,4.077777777777778,3.6,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.4,4.077777777777778,4.0,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.1,3.7,4.077777777777778,4.0,4.077777777777778,4.077777777777778,4.077777777777778,4.077777777777778,4.0,4.077777777777778
Parent_193,4.133333333333333,4.133333333333333,4.133333333333333,4.4,4.133333333333333,4.133333333333333,4.0,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,3.8,4.133333333333333,4.5,4.4,4.133333333333333,4.133333333333333,3.7,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333,4.133333333333333
Parent_194,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.3,3.7,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.6,3.62,3.62,4.4,3.1,3.62,3.62,3.62
Parent_195,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.8,4.6,4.414285714285714,4.414285714285714,4.1,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.8,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.414285714285714,4.8,4.1,4.414285714285714,4.414285714285714,4.414285714285714,3.7,4.414285714285714,4.414285714285714,4.414285714285714
Parent_196,4.8,4.04,3.7,4.4,4.4,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,3.4,3.6,4.04,4.04,4.04,4.04,4.0,4.04,4.1,4.04,4.04,4.4,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,3.6,4.04,4.04
Parent_197,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.3,4.8,3.885714285714286,4.5,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.4,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.885714285714286,3.4,3.885714285714286,3.4,3.885714285714286,4.4,3.885714285714286
Parent_198,4.12,4.0,4.8,4.4,4.4,4.12,4.12,4.12,4.12,4.12,4.12,4.0,4.12,4.1,4.12,4.12,4.12,4.12,4.12,4.12,3.7,4.12,4.12,4.12,4.12,4.12,3.6,4.12,4.12,4.4,4.12,4.12,4.12,4.12,3.8,4.12,4.12,4.12,4.12,4.12
Parent_199,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.8,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,3.8,4.133333333333334,4.133333333333334,4.133333333333334,4.0,3.3,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.8,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.1,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334
Parent_2,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,4.1,3.88,3.6,4.0,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.88,3.4,3.88,3.88,3.88,4.3,3.88,3.88,3.88,3.88
Parent_20,4.1125,4.1125,4.1125,4.1125,4.1125,4.1,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,3.9499999999999997,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125,4.0,4.1125,4.1125,4.1125,4.1125,4.1125,4.4,4.1125,4.1125,4.1125,4.1125,4.1125,4.1125
Parent_200,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.8,3.9785714285714286,3.9785714285714286,3.9785714285714286,4.4,4.4,3.9785714285714286,3.1,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,4.0,3.9785714285714286,3.9785714285714286,4.6,3.55,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286,3.9785714285714286
Parent_201,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.1,4.05,4.05,4.05,4.05,4.05,4.05,4.05,4.4,4.05,4.05,3.3,4.05,4.05,4.4,4.05,4.05,4.05,4.05,4.05,4.05
Parent_202,3.9714285714285715,4.1,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,4.4,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,4.1,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,4.1,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,4.4,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.9714285714285715,3.4,3.9714285714285715,3.9714285714285715,3.3,3.9714285714285715,3.9714285714285715
Parent_203,3.875,3.875,3.875,3.8,3.875,3.875,3.875,3.875,3.875,4.4,3.8,3.4,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.875,3.3,3.875,3.875,3.875,4.1,4.1,3.875,3.875,3.875,3.875,3.875,3.875,4.1
Parent_204,4.6,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.1,4.24,3.9,4.24,4.24,4.1,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.5,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24
Parent_205,4.225,4.225,4.225,4.225,4.225,4.225,4.4,4.225,4.225,4.225,4.225,4.225,4.0,4.225,4.225,4.225,4.5,3.9,4.0,4.225,4.225,4.225,4.225,4.225,4.225,4.225,4.1,4.225,4.225,4.8,4.1,4.225,4.225,4.225,4.225,4.225,4.225,4.225,4.225,4.225
Parent_206,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,4.1,3.0,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,4.5,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.4,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.9,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,3.8142857142857136,4.0,3.8142857142857136
Parent_207,3.764285714285714,3.764285714285714,4.1,3.7,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.3,3.764285714285714,3.764285714285714,3.764285714285714,4.0,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.6,3.764285714285714,3.764285714285714,3.764285714285714,4.1,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.764285714285714,3.55,3.764285714285714,3.764285714285714
Parent_208,3.5799999999999996,3.5799999999999996,3.7,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.4,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,4.0,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.5799999999999996,3.7,3.1,3.5799999999999996,3.5799999999999996
Parent_209,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,4.0,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.6,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.7,4.0,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.3,3.8375000000000004,3.8375000000000004,4.0,4.0,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,3.8375000000000004,4.1,3.8375000000000004,3.8375000000000004
Parent_21,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.8,3.85,3.7,3.85,3.85,3.85,3.85,3.85,3.85,3.85,3.85,4.5,4.0,4.0,3.85,3.85,3.85,3.85,3.85,3.4,3.85,3.85,4.1,3.85,3.85,3.3,3.85,3.85,3.85,3.85,3.85
Parent_210,4.4,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1,4.1000000000000005,4.0,4.1000000000000005,4.1000000000000005,4.0,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.4,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.4,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005,3.4,4.1000000000000005,4.1000000000000005,4.1000000000000005,4.1000000000000005
Parent_211,3.8125,3.8125,3.8125,4.5,3.8125,3.8125,3.8125,3.8125,3.7,3.0,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,4.5,3.8125,3.4,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.8125,3.9,3.8125,3.55,3.9499999999999997,3.8125
Parent_212,3.8428571428571425,3.8428571428571425,4.0,3.7,4.0,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.1,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.7,4.0,3.8428571428571425,3.8428571428571425,4.4,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425
Parent_213,3.4,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,4.0,3.3,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,4.1,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,4.6,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.1,3.8428571428571425,4.4,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425
Parent_214,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.1,4.128571428571428,3.4,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.8,4.128571428571428,4.0,4.128571428571428,4.4,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,3.8,4.128571428571428,4.4,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428,4.128571428571428
Parent_215,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,3.7,4.133333333333334,4.0,4.1,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.5,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.1,4.133333333333334,4.133333333333334,4.133333333333334,4.4,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334,4.133333333333334
Parent_216,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.4,3.55,4.4,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.4,3.0,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.8,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.5,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,3.4,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.105555555555556,4.5
Parent_217,3.9,3.9,3.9,3.9,3.9,4.0,3.9,3.9,3.9,3.9,3.9,4.0,3.9,3.9,3.9,3.7,3.8,3.9,3.9,3.9,4.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
Parent_218,3.8600000000000003,4.0,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,4.0,4.0,3.8600000000000003,4.0,3.8600000000000003,3.8600000000000003,3.3,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003,3.8600000000000003
Parent_219,4.016666666666667,3.6,4.016666666666667,4.4,4.016666666666667,3.8,4.016666666666667,4.016666666666667,4.016666666666667,4.2,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.0,4.016666666666667,4.016666666666667,4.1,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667,4.016666666666667
Parent_22,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,4.0,4.1,3.9250000000000003,4.4,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.7,4.0,3.9250000000000003,4.8,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.3,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.9250000000000003,3.1,3.9250000000000003,3.9250000000000003,3.9250000000000003
Parent_220,3.3,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.6,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.6,3.7785714285714285,3.7785714285714285,4.6,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.85,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.1,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,4.4,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285,3.7785714285714285
Parent_221,3.4,3.857142857142857,3.857142857142857,4.0,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.7,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,4.4,3.857142857142857,3.1,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,4.0,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,3.857142857142857,4.4
Parent_222,4.16,4.16,3.3,4.16,4.0,4.4,4.16,3.7,4.16,4.16,3.7,4.16,4.16,4.1,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.4,4.16,4.16,4.16,4.16,4.16,4.8,4.16,4.16,4.8,4.16,4.16,4.16,4.16,4.16,4.4,4.16,4.16,4.16
Parent_223,4.2125,4.2125,4.2125,4.2125,4.2125,3.4,4.2125,4.4,4.2125,4.2125,4.2125,4.5,4.2125,4.8,4.2125,4.2125,4.2125,4.2125,4.2125,4.2125,4.2125,4.2125,4.1,4.2125,4.2125,4.0,4.2125,4.2125,4.2125,4.2125,4.2125,4.2125,4.2125,4.8,4.2125,4.2125,3.7,4.2125,4.2125,4.2125
Parent_224,3.80625,3.55,4.1,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.3,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.3,3.8,4.0,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,3.80625,4.0,3.80625,3.80625,4.4
Parent_225,3.942857142857143,3.7,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,4.1,3.942857142857143,3.942857142857143,3.942857142857143,3.9,3.942857142857143,4.4,3.942857142857143,3.0,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.9,3.942857142857143,3.942857142857143,4.6,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143,3.942857142857143
Parent_226,4.0,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,4.8,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.3,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,4.449999999999999,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.9583333333333335,3.6,3.9583333333333335,3.6,3.9583333333333335,3.9583333333333335
Parent_227,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.1,4.4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.5,3.5,3.5,3.5
Parent_228,3.95,3.95,3.95,3.95,3.95,3.7,3.95,3.95,3.95,3.8,3.95,3.95,3.95,4.4,3.95,4.8,3.95,3.95,3.95,3.95,3.95,3.95,4.4,3.95,3.95,3.1,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.95,3.4,3.95,3.95,4.0,3.95
Parent_229,4.0,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.0,4.112500000000001,4.112500000000001,4.112500000000001,3.6,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.4,4.5,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.112500000000001,4.4,4.112500000000001,3.4,4.112500000000001,4.6,4.112500000000001,4.112500000000001
Parent_23,3.9625,4.6,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,4.5,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.9625,3.0,3.9625,3.9625,3.9625,3.9625,3.75,3.9625,3.9625,3.9625
Parent_230,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.4,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,4.0,3.9499999999999997,4.0,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,4.0,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,4.1,3.9499999999999997,4.2,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997,3.9499999999999997
Parent_231,4.2,3.6,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.0,4.2,4.2,4.2,4.2,4.8,4.2,4.4,4.2,4.6,4.5,4.2,4.2,4.2,4.1,4.0,3.6,4.2,4.4,4.2,4.2,4.2,4.2,4.2,4.2,4.2,4.2
Parent_232,4.0,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.1,3.9749999999999996,3.9749999999999996,3.9,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,4.4,3.9749999999999996,3.9749999999999996,4.1,3.9749999999999996,3.9749999999999996,3.9749999999999996,4.8,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.4,3.9749999999999996,4.1,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996,3.9749999999999996
Parent_233,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,4.5,3.888888888888889,3.3,3.888888888888889,3.888888888888889,3.888888888888889,4.8,3.888888888888889,3.3,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,4.6,4.0,3.7,3.888888888888889,3.888888888888889,3.888888888888889,3.888888888888889,3.8,3.888888888888889,3.888888888888889,3.0,3.888888888888889,3.888888888888889
Parent_234,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72,4.4,3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.7,3.72,3.7,3.72,3.72,3.72,3.72,3.72,3.1,3.72,3.7,3.72,3.72,3.72,3.72,3.72,3.72
Parent_235,3.9999999999999996,3.9999999999999996,4.4,3.9999999999999996,4.6,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.1,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,4.0,4.6,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,4.1,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.9999999999999996,3.6,3.9999999999999996,3.6,3.9999999999999996
Parent_236,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,3.6,4.057142857142857,4.057142857142857,4.057142857142857,3.1,4.5,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.8,3.9,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.5,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857,4.0,4.057142857142857,4.057142857142857,4.057142857142857,4.057142857142857
Parent_237,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,4.0,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.7,3.4,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,4.4,4.05,3.65,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.7,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425,3.8428571428571425
